formula,target
Al0.12 B1 Fe0.16 Mg1.34 O4 Ti0.38,1
As4 Cu12 S13,1
I3 Pb2 S2 Sb1,1
Ag1 Ba2 In1 S4,1
C1 Dy2 Fe17 N1,1
H11 Bi1 I7 O5 Rb3,0
Na2 O4 Se1,0
Mn2 Mo3 O8,0
C2 F2 O8 Pt1 S2,0
C4 Al12 Co4 Na4 O48 S8 Si12,1
Fe1.33 Mo0.67 O5.78 Sr2,1
Li1 Ni2 Si1,0
Ce1 Ni0.5 Pt0.5 Si1,1
Dy1 Mn0.1 Sn2,1
B1 Fe13.95 Nd2 Si0.05,1
Ag1 Pb1 Tb1,0
Ba0.7 La0.3 Mg0.15 O3 Ti0.85,1
Ag1 As1 K2,0
Ba2 Fe4 Gd3 O12,0
Cs1 Ga1 K4 O4,0
C6 H9 Cr1 O3 S6,0
Be6 Mn7.8 O24 S2 Si6,1
In2 Na6 S6,0
Ge0.95 Mn1 Ni1 Si0.05,1
Ca0.8 Mg1.2 O6 Si2,1
Ge1 Sc1 Si5 Y9,1
F1 Na5 O16 Si4 Sm4,0
As1 Y1,0
Li1 S2 Sc1,0
In3 Rh1,0
Ba0.48 Cr0.52 La0.52 O3 Ti0.48,1
Mn1.5 Ni0.5 O4,1
Ag2 Cl4 Pd1,0
Ag10 Br3 Te4,1
Bi0.9 Fe0.9 O3 Pb0.1 V0.1,1
In8 Nd4 Ni7,0
As1.61 Si0.39 Zr1,1
Al3 B1 Fe0.274 Mg0.726 O9 Si1,1
Ba1 O4 Te1,0
B2 Pu1 Rh3,0
Fe4.75 Li0.75 O8 Zn0.5,1
B1 S2 Tl1,0
Gd5 Ge10 Rh4,0
Ag2 Mg1 Zn1,0
K1 Na7 O7 Pb2,0
P1 S4 Sc1,0
Ce3 Pd4,0
Os2 W1,1
As9 Ga5 Si1 Sr4,1
B18 Cs2 Na2 O30 Sr1,0
Ag1 Bi1 I2 O10 S1,0
C2 H12 Br4 N6 Sn1,0
C4 H16 F4 Mn1 N1 O2,0
Pd2.01 Rh0.99 Ta1,1
Br0.75 Eu0.01 F0.25 O12 P3 Sr4.99,1
Au1 Ga1 Tb1,1
Ca0.4 Mn1 O2.846 Pr0.6,1
Co0.2 Li0.567 Mn0.3 Ni0.5 O2,1
K1 Li1 S1,0
As2 Ni1.6 U1,1
Co1.3 La0.5 Ni0.7 O6.4 Sr2.5,1
Li1 Mn0.12 O4 P1 Zn0.88,1
O2 Tb2 Te1,0
Na1 O6 Se2 Y1,0
Fe1 Ge1 Mn0.2 Ni0.8,1
C12 H8 Co1 Na2 O28 U2,0
K0.02 Na0.98 Nb1 O3,1
Fe4 Mn1 Si3,1
C4 Al3 Y5,0
Ce1.47 Si4 Y3.53,1
Mg1 Se4 Y2,0
Ba2 Ca2 Cu3 Hg1 O8.44,1
Ba0.256 O3 Sr0.744 Ti1,1
As4 O12 Tl2,0
Al2 Eu3 Ge4,0
H3 Cs1 Na2 O12 S3,0
Au1 K1 Se5,0
Al2 Ce0.4 Nd0.6,1
I12 La6.033 Li0.967 Os1,1
Cu2 Ge2 Yb1,0
C1 H8 N4 O4 S1,0
Ho1 Po1,0
F6 In1 K2 Na1,0
Bi2 Mo1 O6,0
B1 Li0.48 Na0.52 O3 Zn1,1
As3 Cu4 Na1 O12,0
Ba2 Cu3 Ho0.948 O6.952 Th0.052,1
Cl5 Mo1,0
H3.5 Al7.82 B3.44 Ca0.3 F0.5 Fe0.009 Li0.89 Mn0.009 Na0.46 O30.5 Si5.56,1
Cr0.2 Cu0.2 S4 Sn1.8,1
Ag2 S3 Sm1 Tl1,0
Mg1 Mo0.9 Nb0.1 O6 Sr2,1
Os0.8 Ta0.2,1
Nb0.96 O2 Ti0.04,1
Ge5 La2 Rh3,0
B2 Os1.2 V1.8,1
C1 H6 Cl3 N3 Ni1,0
Cs1 F8 Mo2 Na3 O4,0
Li1 Nb0.11 O3 Ta0.89,1
Co1.333 Fe0.667 La1.333 O6 Sr0.667,1
Al8 Cu4 Eu1,0
Ce0.12 O2 Zr0.88,1
As1 Sb1 U1,0
H1.63 Al0.06 Ca1.12 F0.37 Fe0.52 K0.2 Mg4.46 Mn0.04 Na1.12 O23.63 Si7.96,1
Se2 Sm1 Tl1,0
Cr1.9 Dy0.1 Se4 Zn1,1
F6 Ti1 Zr1,0
Ge1 Li1 Rh2,0
Mo0.24 Rh0.76,1
Ce3 Ni1.73 Sn6.8,1
C12 O12 Ru4 Se4,0
C8 Ca1.44 Cu1 La2.848 Na1.4 O24 Sr0.4,1
Al1 Ce0.025 La0.975 O5 Sr2,1
Cu0.8 Ga1.2 Pr1,1
Cd0.5 Sb1 Zn0.5,1
Pd1 Sc2,0
Ce0.25 Ni1 O3.75 Sr1.75,1
Bi1 Ni1 Sc1,0
Ce2 Rh3.15 Si0.85,1
Al0.35 Gd1 Ge2,1
Fe2.42 K0.05 Mg2.58 O30 Si12,1
C6 H33 N9 O18 P3 S6 Y1,0
Cs3 F10 Ni3 Tl1,1
H2 Ni1 O7 P2,0
Os2 Tb1,0
H3 Al0.84 As2 Ca1 Fe0.08 Mg0.82 Mn0.26 O10,1
Ce0.4 Gd0.6 O1.7,1
Ba1 Ga3.11 Sn0.89,1
F12 Fe2 Sr3,0
Ag2 Br14 W6,0
Co7 Ho2,0
F7 Ga1 Na2 Ni1,0
Fe14.9 Gd2 Si2.1,1
O4 Sb2,0
Sb0.09 U0.91,1
Eu1 Ge1.957 Pt1.043,1
Ca4 Mn3.68 Mo0.32 O12,1
O2 Se1 Sm2,0
Bi1 La2 O1.5,1
Be1 F6 Ho1 K1,0
Ba2 Br0.2 Cl0.8 N1,1
B2 La2 O24 S6,0
Gd1 Na1 S2,0
H1 Ca1 Mn3 Na1 O15 Si5,0
Al2.29 S4 Zn0.57,1
Cu2 Fe0.2 Mn0.8 Se4 Sn1,1
Al0.16 Cu0.16 Se1 Zn0.68,1
Al1.1 F2 K1 Li1.62 O10 Si4,1
Fe1 O7 P2 Rb1,0
H14 Al0.56 Fe1.44 Mn1 O16 P2,1
Co5.2 Ge11.2 Pr11.7,0
Co1 F4 Rb2,0
Fe1 O6 Pb2 Re1,1
C8 H24 Cl4 N2 Pd1,0
Al20 V2 Y1,0
Co0.1 Fe0.9 La0.6 O3 Sr0.4,1
B4 Mo2.2 Nb0.8,1
Mo3 Na1 O16 P3,0
Ce1 Zn1,0
Al0.648 La0.272 O3 Sr0.728 Ta0.352,1
H6 Cs5 Mo8 O32 P1,0
Ag1 Bi1.47 Pb1 S6 Sb1.53,1
O8 Sc1 Se2 V1,0
Cu0.75 La1.5 O4 Sr0.5 Ti0.25,1
Ca13 F43 Y6,1
Ba0.99 O3 Sn1 Sr0.01,1
B4 O7 Rb2,0
C2 H2 Fe1 N4,0
B1 Cl15 Hf6 Na0.8,1
Pb0.95 Te1 U0.05,1
Co1 Mn0.5 Si0.5,1
Ba0.52 Bi0.44 Fe0.48 O3 Ti0.52,1
K2 P2 Pd1 S6,0
I4 La1 Sr1,0
Ho1 Pt2,0
Co2 Na7 O6,0
Bi0.5 Sb0.5,1
H4 Be1 F3 N1,0
Ni1 O4.22 Pr2,1
Pb1 S0.063 Se0.937,1
Fe0.2856 Li0.2856 O0.9996 Zn0.4284,1
Cr0.982 O4 V1.034 Zn0.983,1
Al6 Ru1,0
Al0.9 Er2 Ga0.1,1
Pd0.1 S2 Ta1,1
Al2 Co7 Y3,1
O3 Pd1 Sr2,0
Li12 Na3 O16 Rb1 Si4,0
Cu1 La1.908 O3.66 Sr0.092,1
B7 Re1 Tb3,0
Ag0.62 Al3.38 Ce1,1
Ca0.4 Fe1.8 Mn0.8 O8 P2,1
Mn2 O5 Y1,0
Ag0.5 Cr0.5 P1 S3,1
Cs2 F6 Ga1 K1,0
Al1 O4 Pr1 Sr1,1
Cl4 Ga0.1 Li1.9 Mn0.9,1
C1 Fe0.33 S2 Ta2,1
Bi23 O36 Zn1.64,1
Ba8.028 Dy1.04 Fe4.264 O24 U2.668,1
Li1 P1,0
Ca2 Mn1 Ni1 O8 Sm2,1
Ag2 Ba1,0
Ag1 Fe13 Pr6,0
Ba1 S2 Sn1,0
Ca1.5 Li2 Nb3 O10,1
Fe1.3 In0.7 Mg1 O4,1
Al1.998 Mg0.355 O4 Zn0.647,1
Al2 La0.95 Pr0.05,1
Cu0.25 La0.75 O3 Pb0.25 Rh0.5 Zn0.25,1
Au0.025 Co0.975,1
La2 Ni3,0
Co2 Dy1 In1,0
Gd1 Na1 O2,0
B12 Se1,1
Ba1 Fe0.5 Nb0.5 O3,1
Co1.21 Cs0.37 Mo3 Na3.21 O12,1
C5 F15 P5,0
Al0.074 Ba1 Cu2 Ge1.924 O6.962,1
La1 Mg0.5 O4 Ru0.5 Sr1,1
In23.61 K4.76 Mg6.39 Rb9.24,1
Ge1.56 La1,1
Be6 Fe8.072 O24 S2 Si6,0
In0.5 La1 O2.75 Zn0.5,1
Ba2 Cu1.03 O5.74 Tl1.956,1
C6 Li1,0
Li4 Sb4 Sr3,0
Ba0.94 La1.06 Ni1 O4,1
Al0.1 Li1 Mn1.87 Ni0.03 O4,1
Ce1 Pd0.93 Si0.07,1
Ce9 Ni26 P12,0
In4.5 Mn2 Nd1 Zn15.5,1
Fe6 O34 P8 Rb7 Sm1,0
Al0.1 Ge0.9 V3,1
Hf1 O3 Pb1,0
K1 P15,1
N1 Nd1 O2 V1,1
Al1.99 La6 Mg21.01,1
Dy1 Se2,0
Co2 Ge2 Lu1,0
Ag1 Al3 Gd1,1
Ge4 La5,0
H12 Cu1 K2 O14.004 S1.571 Se0.43,1
Li0.49 Ni1.01 O2,1
S1.8 Ta3,1
Ge2 Pr1 Pt2,0
Pt1 Sn2,0
Ba0.88 Bi2 Nb2 O9 Pb0.12,1
B0.01 Co0.8 Mn1.2 P0.8 Si0.2,1
Ce2 Mn1 N3,0
Gd0.538 Ho0.01 O4 Pr0.002 Ta1 Y0.4 Yb0.05,1
Fe2 Ni1 O8 P2,1
H4 As2 N1 O7 Sc1,0
Al3 Gd0.27 Tb0.73,1
Ce0.5 O1.98 Pd0.02 Sn0.48,1
In2 Yb1,0
Ce0.66 Cu2 Gd1.34 Nb0.1 O10 Ru0.9 Sr2,1
Cs1 O4 Ru1,0
Bi1 Ca0.5 Cu2 O8 Pb1 Sr2 Y0.5,1
Al4 O36 P12,0
Ba2 Cu3 O6.97 Y1,1
H4 B1 K1,1
Co13 Fe4 Tm2,1
La5 S8 Yb1,1
B1 La6 N3 O6,0
H9.96 Cl10 Hg3 K2.51 N1.49 O2,1
O7.2 W0.2 Yb2 Zr1.8,1
F7 Gd1 Pt1,0
Dy1.5 Fe27.516 Mo1.484 Nd1.5,1
Cr0.1 O3 V1.9,1
F6 Li1 V2,0
Al1 Mg4 Zn11,1
Cd0.85 S1 Y0.15,1
Ba0.26 O3.08 Ta1.13,1
C0.6 H0.4 Zr1,1
La1 Li1 O6 Os1 Sr1,1
Al10.56 K10.592 O48 Si13.44,1
Eu0.37 Mn1 Nd0.3 O3 Sr0.33,1
Gd1 Te1.8,1
Fe2 Mn0.125 Ni0.375 O4 Zn0.5,1
Bi1 La1.97 O2.06 Sr0.03,1
Ce0.15 Fe1 Mo1 O6 Sr1.85,1
Br4 Co1 Rb2,0
Gd0.3333 O3.9996 P0.9999 Sr0.3333 U0.3333,1
Co16 Sm2 V1,1
Fe7 O10 Si1,0
Eu0.03 Gd0.97 O4 P1,1
Cr1.6 Ga0.4 Mn1 S4,1
Lu1 O6 Sb1 Sr2,0
Au4 Li15,0
B15 Ni1 W2,1
In0.095 Sn0.905 Te1,1
Ag4.533 O6 Pb2,1
Bi0.95 Fe0.94 La0.05 O3 Zr0.06,1
Hf1 Rh1 Sn1,1
Br4 La7 Sb11,0
Ba2 Ca0.1 Fe3 O8.077 Y0.9,1
Co0.5 Gd3 Ge1 S7,1
B1 Rh1,0
Li0.96 Ni1.04 O2,1
Ba9 Bi1 Ga3 O12,0
Ga1 Pt1 Th1,0
Ga0.66 Ge5.34 Mn6 Sc1,1
Cr2 In1 S4,1
Pd1 Y1,0
As0.93 B6.07,1
Ag1.83 Al0.67 Ca2 Ge1.5,1
Al2.56 Li1.63 Zn0.81,1
P4.68 Se0.3125,1
C0.25 Cr6 P2.75,1
Ca1 O7 Rb2 V2,0
B20 Ba2.5 Br1 O34 Rb4,1
H4 Al1.51 K0.006 Mg0.13 Mn0.87 O10 Si2 V0.49,1
B6 Ni19.96 Zr2.68,1
Ba2 In1.85 O5.075 Ti0.15,1
As1 Np1 Te1,0
Cs0.266 Na0.8 O12 P3 Sr0.2 Zr2,1
Ca0.45 Ge2 Pb1 Sr1.55,1
C1 H1 I3 S24,0
Co0.03 Ni0.97 O3 Sm1,1
Se4 Zr2.46,1
H8 Ni1 O10 V2,0
Na2 Se3 Sn1,0
Co5 P3 Tb1,0
Ca3.1 In6.6 S13,1
Ba1 Cu2 Ge1 Se4,0
Mg0.5 Nb1 O4 Zr0.5,1
Ni0.92 Zn0.08,1
Ba1 Pb6 Rh3,0
Ca1 Mo6 S8,0
Ba2 F19 K2.2 Na0.8 Th3,1
O4 Sn0.525 Ti0.175 Zn2 Zr0.3,1
C2 B1 Br2 La3,0
Gd1 Ni2 Si2,0
Hf0.795 Li2.82 Mo3 O12,1
Cr1.2 Li1.8 Mo3 O12,1
In3 Lu19.924 Pt5,1
Ga1 Gd4 S9 Sb1,0
Al4.7 Dy1 Mn2 Zn15.3,1
Am0.4162 Pu0.5838,1
Ni18 Pd7 Si9,1
F2 Ge1 O4 V2,0
Eu5 In2 Sb6,0
Cs1 F5 Ni1 O1 Ti1,1
Cr1 F3 K1,0
Co1.6 Fe4.4 O12.96 Sr4,1
H2.54 Al1.48 Be2.46 Ca4 O28 Si9.06,1
Co1 Ga2 Hf1,0
As1 Ni1 Rh1,0
As9 Rh13 Sm4,1
Br6 Pd1 Rb2,0
Li2 O15 U3 V2,0
Co1 S3 Se2 U2,1
Ba1.6 Cu3 O6.97 Sr0.4 Yb1,1
Gd0.1 Mn1 O3 Pr0.4 Sr0.5,1
Bi2 I1 O4 Sm1,0
La1 N1.06 O1.94 Zr1,1
Co4.75 Er1.25 P3,1
C5 Br1 O5 Re1,0
Sc3 Zn17,0
Ca1.8 Eu0.2 O4 Sn0.8 Y0.2,1
Ba4 Eu0.5 La0.5 Nb9 O30 Ti1,1
La1 Ni4.6 Sn0.4,1
Lu6 Mo1 O10.32,1
Mn1 Ni1 O6 Tm2,1
Mn1 N4 Ta2.8 Ti0.2,1
Cu0.063 Mg0.89 S4 Zr2,1
Al10 Mg1 Na2 O17,1
Ca0.3 La1.7 Ni1 O4.05,1
Eu0.015 La2.94 O14 Sb1 Si2 Tb0.03 Tm0.015 Zn3,1
H9 Fe3 O15 S2,1
H3.5 Br1 Cu0.25 N1,1
La1 Mn1 O3.26,0
Ca1 Nb2 O6,0
Hf1 Ni1.8 Si3.2,1
Fe0.75 Ni0.25,1
Ba0.2 Eu0.07 O5 Si1 Sr2.73,1
Er5 Si3,0
B6 Gd1,0
Ti0.1 Zr0.9,1
C1 Cu1.85 Fe0.3 O10 Sr4 Tl0.85,1
C1 Al1 Pr3,0
B2 Ca1 O6 Sn1,0
Al5 Na1 O12 Ti2,0
As1 Ca2,0
Cr2 O6 Te1,0
Ge3 La1 Os1,0
Mo0.165 Nb0.67 Si2 W0.165,1
Mn2 Nd3 O14 Sb3,0
Fe1 Mo1 O4,0
Rh2 U1 Zn20,0
As4 F6 S4,0
Al1 Sm3,0
Al1 K1 Mo2 O8,0
As1 V1,0
Ce1 Fe1.25 Ru0.75,1
Cu1 Ga3 Sm2,1
As1 F1 Mn1 Sr1,0
F5 Tl1 U1,0
I12 W6,0
Sb2 Te4 Yb1,1
H12 As1.73 Bi4 O16 P0.26 U1,1
Ba7.84 Ga3.44 Ge39.56,1
Mo3 S4,0
Mn6 Sn6 Tm1,0
Al1 Li3 O11 Te4,1
Al0.28 Ca0.65 Fe0.13 Mg0.65 Na0.26 O6 Si2 Ti0.01,1
Bi12.67 I2 S18,1
Ir3 Pa1,0
C6 H22 Cl4 N3 Ti1,1
Hf1 Pt3,0
O12 P3 Pb3 Sc1,1
Co2 Mg0.23 Tb0.77,1
Ge1 Ho3 Ni0.5 S7,1
Al4.47 Fe1 K0.76 Mg1.18 O30 Si10.35,1
Co0.6 La1 Ni0.4 O3,1
H4 Li4 O14 Rb2 Se3,1
B1 Cd1.21 O3 Zn0.29,1
Cd0.75 Fe2 O4 Zn0.25,1
C4 H10 B13 Eu2 Ga1 O29,0
Mn0.04 Na1.92 O7 P2 Zn1,1
Co1 O3 Sr1,0
O25 P6 Sr10,1
B3 Ba3 F5 O9 Sr4,0
Bi1 Ca1 O5 V1,0
Fe0.65 Ni0.02 Si0.33,1
Sc1 Si1.67,1
Li0.41 O2 Ti1,1
Eu2 Li1 Si3,0
Al0.12 La0.99 Ni4.91,1
Cu3 Mn4 O12 Th1,0
Ag2 Hg3,1
Cu1 O1,0
Ba4 Bi3 Li1 O11,1
Cr0.75 N1 V0.25,1
Eu1 Si2,1
Au1 Sb3,0
Cu0.651 Ga1.4 In1.747 S5,1
As3 Ga2 Na2,0
Mn0.705 Re0.295,1
Cu2 Eu1 S4 Sn1,0
In1 La1 O4 Sr1,1
Er2 Eu1 S4,1
Ag1 Bi2.66 S5 Sb0.34,1
Ba1 O9 Si3 Ti1,0
Cu3 O1 Ti3,0
H1 O7 Rb1 Se2 Zn2,0
Al1.2 Fe0.8 Y1,1
Au1 Tl2,0
Ga6.578 Ge3 Yb3,1
Ba1.2 Cu3 O7.01 Pr1 Sr0.8,1
Ca0.779 Cu1 O2 Y0.041,1
Fe23 Ho5 Y1,1
O6.5 Pb2 Sb1 Zr1,1
Ga0.3 Ni0.7,1
Cu9 Gd1 In2,1
Ba2 Cu2.946 O6 Pr1,1
Ru2 Th1,0
Al1 F5 Sm1,1
Al20 Fe1 U2,0
H14 N4 O8 S2,0
La6 O18 Re4,0
Cr3 O9 Sr4,0
H18 Cl3 N6 Ru1,1
Ge0.01 O1.976 Y0.04 Zr0.95,1
Mo1 O7 P2 Rb1,0
Bi4 Ca1.81 O9.5 Sr1.69,1
Mg5 Nd1 Ni1,0
Ce0.9 O1.52 Ru0.1,1
Ba3 Cu2 Ho2 O10 Pt1,0
Sb3 Zr5,0
C6 H22 Co1 N15 O2,0
H4 As2 Ba1 Co2 O10,0
Nd4 O7 S3 Si2,0
C4 H8 Cl2 Cr1 N8,1
B1 Fe12.5 Nd2 Ni1.5,1
Co1 Cs1 K2 O2,0
Er1 Ir1.06 Mg0.94,1
F5 O1 Sn2,0
As2 K1.6 Na0.4 Se4,1
C2 La0.53 Tb0.47,1
Fe1 S1.74,1
Mn0.25 S2 Ta1,0
Nb0.088 O2 Ti0.912,1
H8 Li3 Mo9 O41 S8,1
P14.6 Si31.4 Te7.32,1
Ba0.25 O3 Sr0.75 Tc1,1
Mn5 Si2,0
Li2 O4 Rb2 Si1,0
Al0.25 Er1 Si0.75,1
Ba1 Co2 O6 Sm2,1
Pb3 Sr1,0
La0.665 O7 Si2 Y1.335,1
Dy2 N3,0
Bi0.5 Ni0.25 O3 Pb0.5 Ti0.75,1
Ba0.28 Fe6.07 O11 Sr0.67 Zn0.88,1
Mn0.2 Si1 V2.8,1
Cl4 K2 Sr1,1
La0.333 O3 Ta1,1
Cd1 Cu2 Nd2,0
Cs6 P2 Se14 Sn2,0
Ca0.75 Si1 Sr1.25,1
Li1 O12 P4 Yb1,0
Nd0.8 Ni1 O4 Sr1.2,1
H2 B6 K2 O11,0
Cu9.2 Lu1.8 Sn2.8,1
Al0.01 Ca0.01 Fe0.35 Mg1.64 O4 Si0.99,1
Pd1 Sb1 U1,0
C52 H42 Br2 Cd2 N2 Ni22 O30,0
Co3 Mg0.98 Ni1 Tb1.02,1
Co0.75 Ni0.75 Ti1.5,1
O5 Rb1 Ta1 Ti1,1
Ge0.324 K1 O5 Sb1 Si0.676,1
Ag0.012 Bi0.012 Ca0.012 K0.456 Na0.492 Nb0.9 O3 Sb0.06 Zr0.042,1
Nb2 O8 P1 Rb1,1
Ag1 Cu4 Gd1,0
Ho5 Pb4,0
Hg9 O16 P4,0
Al1 Mo0.5 Ti0.5,1
Gd1 Pd1 Sb2,0
Ce0.5 Cu2 Er1.5 Hg0.75 O9 Sr2 W0.25,1
Al2 K6 Se6,0
Ba4 Co4 Eu2 O15 Sr2,1
Ge1 Ni2 Sr1,0
Al3 Mo0.8 Zr0.2,1
Ce0.8 Ho0.1 O1.9 Sr0.1,1
Cl1 K1,0
Mo5 O16 U0.75,1
P2 Se6 Tl1 Y1,0
Ce0.269 O3 Sr0.601 Ti1,1
Cu4 In1 Yb1,0
Au1 Ba4 Na1 O8,0
Ir4 Lu1.55 Sc3.45 Si10,1
B2 Eu3 N4,1
Cl1 Cs3 O14 Te2 V4,0
Co0.9 Fe0.1 La0.7 O4 Sr1.3,1
Dy0.506 Ni0.936 O4 Sr1.434,1
Bi2 Ni1 Rh1,1
Ca0.5 Fe1 O12 P3 Sb1,1
Cu3 Fe4 O12 Tm1,0
Cr0.333 O6 Rb1 W1.667,1
Co1 Si1 V1,1
Al10 Pr1 Ru2,0
C3 H6 Mo2 O11 P2 Rb2,0
Ag12 Al14 Ba1 Sr1,1
Al1.8 Ga4.2 N2 Na8 O28 Si6,1
B3 Fe0.86 Rh1 Ru5.11,1
Al1.8 Fe0.2 Zr1,1
Na2 O3 Zn2,0
Fe0.027 Li0.918 Mg1 O4 P1,1
Ba9 Fe4 S16.72,1
Cs1 Li1 Mo1 O4,0
Ge1 Ni1.7,1
Co1 Cu3 K2 Se4,1
Ag1 Ni1 Se2,0
Al0.5 V1.5,1
Cu2 Ho1 S2,0
Ge6 Tm5 Zn3.84,1
La0.17 Mn1 O2.33 Sr0.83,1
Bi0.513 Ca0.487 Fe1 O3,1
B2 Ce1 Ir2 Rh1,1
Ho2.667 S4,1
Al0.45 In1.55 Sr1,1
Ga1 Pu3,0
B2 Mg3 O6,0
C6 H44.5 Ge1 O55 S3 Sm2.5 W11,1
Nb1.506 O6.305 Pb2.485,1
Gd1.44 Mg0.56 Ni7,1
N1 Nb0.833 O2 Sr1 Ta0.167,1
Al0.03 Fe0.97 O3 Tm1,1
Al1.4 Ga0.6 Nd1,1
Cu1 Dy3 Se6,1
Ba1.91 Cu2.72 Mg0.28 O6.68 Y0.9,1
Sn3 Sr5,0
Ba1.2 Cu3 Nd1.8 O7.24,1
B2 Mg1.4 Mn0.6 O5,1
Cu1 In1 Se1 Te1,1
Cl1 Cu3 K1 O7 Se2,0
Li1 Sb1 Sr1,0
Ca1 Ge1 Zn1,0
Ge1 Mn1 Na2 O4,0
C0.6667 Ir1.3334 W2.0001,1
Na0.33 O5 V2,1
Sn0.9795 Te1,1
Al0.49 Fe0.5 K1 O8 Si3.01,1
Ho1 P1 S1,0
Ce0.5 Ga0.5 Mn1.5 O7 Sb1.5,1
Co1.02 Li0.5 O2,1
Ag2 In1 Nd1,0
Te2 U1,0
Co5 Ho1 P3,0
Ge5 Ho2 Rh3,0
Na4 O9 Si3 Sr1,0
N2.85 O0.15 Ta1.94,1
Ga1 K1 O8 Si3,1
Ge0.54 Nd1 Rh0.79,1
C3.25 La5 Os3,1
Cd1 Se0.7 Te0.3,1
Mn1 S1,0
Eu1 Ge2 Ir2,0
Dy1 Li1 S2,1
S1.71 Ti1,1
Ag2 Ce4 Se7,1
Ge1 Lu1 Rh1,0
Al1 Mn0.5 Ni0.5,1
C18 H39 Mg1 Na1 O30 U3,1
Ho3 Ir2,0
Li1.2 O22 V9,1
C1 B2 Tm1,0
Mg0.72 O4 Ti1.1 Zn1.08,1
Na2 O7 Ti3,0
Br2 Cs2 F2,0
Eu0.1 Gd1.9 O7 Ti2,1
Fe0.902 O1,1
Ce0.8 Co5 Zr0.2,1
Ag0.495 Cd0.505,1
F2 K1 N1 O4 S2,0
H20 Li2 Mn2 O28 P6,0
C0.76 H7.24 Mg14 O37.24 P7.24,1
H2 Cl4 N1 O1 Re1,0
Ce1 Mg2 Ni9,0
Cu8 La2 O16 Sr6,1
Ge1 Hf3,0
B3 Be4 Cs1 O9,0
Se1 Tb1,0
As2 Co1.71 Nd1,1
Rb2 S8 Sn3 Zn1,1
Cr0.5 Pt0.5,1
Fe2 O1 S2 Sr1,0
Al23 N5 O27,1
Cl4 Cr1 Na2,0
Ca0.04 Cu1 Ga0.96 O2,1
Bi1.946 O6.825 Rh2,1
Al4 B14 Ba6 O33,0
Al0.6 Ca0.98 Ce0.01 Li0.01 N3 Si1.3,1
Cr0.4 Nb0.4 O2 Ti0.2,1
C0.9 Zr1,1
Al5 Ce0.06 Lu2.94 O12,1
Cr0.49 Mg0.04 Si2.01 Ti0.47,1
Li2.5 O12 P3 V2,1
H1.52 Ca0.08 F0.48 Fe2 Li0.83 Mg2.17 Na2.92 O23.52 Si8,1
Ga2 Gd0.5 U0.5,1
Ga8 Ir3 Tb3,0
N1 Th1,0
H4 Cl6 N6 S6 Sn1,0
Ga3 O7 Pr1 Sr1,1
Li8 O6 Tb1,0
Br2 Dy1,0
Ir0.2 Nb0.8 Se2,1
Cu3 Mg1 O6 Sb1.4,1
H12 Ga4 Mn3 O30 P6,0
Ir0.13 Nb0.87 Se2,1
Bi1 Cu1 Pb1 S1.77 Se1.19 Te0.04,1
Ho0.06 La1.74 Nb6 O30 Sr4 Ti4 Yb0.2,1
Ga0.6 Ge5.3 Mn6.1 Yb1,1
Ga2 Mg0.33 O4 Zn0.67,1
Cd0.2 Fe1.98 Mg0.8 O4 Sm0.02,1
B7 Ba1 O12 Rb1,0
Cl3 N3 S3,0
Cd58 Ce13,0
Cd7 Na6 S10,1
Mn1.22 Ti1.01 V0.65 Zr0.13,1
C3 H4 Ba1 O6,0
Cd1 Cl1 I1 O3,0
Al0.82 Ca3 Cr1.15 O12 Si3 Ti0.03,1
Al0.499 Ca0.625 Cr0.002 Fe0.05 K0.002 Mg0.519 Na0.329 O6 Si1.939 Ti0.002,1
As2 Cd1 F12 O4 S2,0
Mn1 Sm4 Sn7,1
Er1 Sn2,0
In1 Pu3,1
Na1 Nb4 O17 P2 Tl3,0
H8 Co1 K2 O16 P4,0
C0.05 Hf1 N0.9 O0.05,1
H2 Br1 O6 Rb1 Se2 Zn1,0
Sm0.67 Te1.67 U0.33,1
B6 Ni20 Sn1.5 Zr1.5,1
F3 Ru1,0
C1 N6 Si4 Y2,0
In0.13 Ni2 Zn10.442,1
Al6 Fe6 Y1,1
Nd5 Si3,0
Ba2 Cu1 O5 Tl1,0
Co1 Eu1 Ge3,0
La1 Li1 O4 Ti1,0
As0.12 Cu2.12 Fe1.24 Mo0.36 S2.84 Sb0.04 Sn0.2 Te0.08 Zn0.04,1
Gd0.8 Pr0.2,1
C1 S2 Ta2,0
Ba1 F5 Y1,1
H2 Ca1 O8 S2,0
Bi5.69 Cu2.4 O18 P3,1
Cl6 Cs3 Sc1,0
O1 Sb0.031 Zn0.969,1
Ce1 Ga8.1 Pd2.9,1
H0.7 B1 Be2 F0.3 O3.7,1
Ba2 Cu1 O6.104 Tl2,1
Pb0.3 Sn0.7,1
Cu0.5 Ni2.5 O6 Te1,1
Al1.89 Ca0.89 Na0.11 O8 Si2.11,1
Cr1.71 Si0.29 Ta1,1
O1 Zr3,0
Al1.994 Fe1.006 O4,1
Ba0.3 Co0.9 La0.7 Mn0.1 O3,1
Al3 Co1 Gd3 Ge2,0
Cl1 Cu1 S0.94 Te1.06,1
Gd7 Ir16.9 P12,1
Al2 Ca3 Ge3,0
Si1 V3 Zr2,1
Ba0.225 Bi0.7 Ca0.075 Fe0.7 O3 Ti0.3,1
